589.79	120.611	1233.42	69.948	33.324	63.249
590.13	126.682	1253.22	70.061	33.612	64.31
590.47	133.134	1274.74	70.348	34.113	65.749
590.8	139.682	1297.28	70.494	34.535	67.099
591.14	146.767	1320.98	70.87	34.979	68.605
591.48	154.204	1345.08	71.072	35.29	69.932
591.81	162.311	1369.99	71.504	36.002	71.383
592.15	170.771	1395.9	71.817	36.535	72.565
592.49	179.867	1422.89	72.359	37.135	74.027
592.82	189.026	1450.21	72.75	37.535	75.587
593.16	198.656	1477.5	73.293	38.124	77.338
593.5	208.393	1504.26	73.694	38.535	78.843
593.83	218.745	1531.11	74.315	39.279	80.483
594.17	229.359	1557.98	74.772	39.868	82.032
594.51	240.489	1585.57	75.204	40.579	83.827
594.84	251.759	1613.55	75.55	41.035	85.61
595.18	263.567	1640.96	76.115	41.679	87.649
595.52	275.804	1667.32	76.35	42.146	89.376
595.85	288.689	1693.61	76.693	42.879	90.994
596.19	301.793	1719.98	76.928	43.579	92.465
596.53	315.556	1746.69	77.47	44.357	94.161
596.86	329.504	1773.06	77.794	44.657	95.621
597.2	344.023	1799.78	78.204	45.324	97.227
597.53	359.093	1826.24	78.65	45.968	98.643
597.87	374.723	1852.04	79.182	46.657	100.316
598.21	390.448	1877.45	79.505	47.146	101.81
598.54	406.323	1903.48	79.993	47.791	103.561
598.88	422.659	1929.18	80.35	48.235	105.187
599.21	439.756	1954.67	80.782	48.746	106.961
599.55	456.971	1979.53	80.928	49.168	108.51
